Home Command,ps,01-10-2024,J23,-,-,0,01-10-2024 12:58:21.232,October,Liquid Level - 2396,0
Home Command,ps,01-10-2024,J24,-,-,0,01-10-2024 12:58:26.425,October,Liquid Level - 2400,0
Home Command,ps,01-10-2024,J25,-,-,0,01-10-2024 12:58:31.038,October,Liquid Level - 2404,0
Home Command,ps,01-10-2024,J26,-,-,0,01-10-2024 12:58:35.771,October,Liquid Level - 2390,0
Home Command,ps,01-10-2024,J27,-,-,0,01-10-2024 12:58:43.732,October,Liquid Level - 2383,0
Home Command,ps,01-10-2024,J28,-,-,0,01-10-2024 12:58:48.219,October,Liquid Level - 2433,0
Home Command,ps,01-10-2024,J29,-,-,0,01-10-2024 12:58:52.904,October,Liquid Level - 2418,0
Home Command,ps,01-10-2024,J30,-,-,0,01-10-2024 12:58:57.600,October,Liquid Level - 2426,0
Home Command,ps,01-10-2024,J31,-,-,0,01-10-2024 12:59:01.836,October,Liquid Level - 2423,0
Home Command,ps,01-10-2024,J32,-,-,0,01-10-2024 12:59:07.023,October,Liquid Level - 2449,0
Home Command,ps,01-10-2024,J33,-,-,0,01-10-2024 12:59:11.624,October,Liquid Level - 2449,0
Home Command,ps,01-10-2024,H1,-,-,0,01-10-2024 12:59:17.977,October,Liquid Level - 3317,0
Home Command,ps,01-10-2024,H2,-,-,0,01-10-2024 12:59:22.718,October,Liquid Level - 3310,0
Home Command,ps,01-10-2024,H3,-,-,0,01-10-2024 12:59:27.443,October,Liquid Level - 3304,0
Home Command,ps,01-10-2024,-,-,-,0,01-10-2024 12:59:40.515,October,Home Reached,0
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 12:59:45.894,October,Home Reached,0
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 12:59:45.908,October,,0
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:00:55.275,October,Protorun Started,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:01:05.987,October,Home Reached,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:01:05.999,October,,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:01:09.664,October,Home Reached,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:01:09.679,October,,80
H- E,ps,01-10-2024,H1,-,-,0,01-10-2024 13:01:24.083,October,Liquid Level - 3328,80
H- E,ps,01-10-2024,H2,-,-,0,01-10-2024 13:01:28.818,October,Liquid Level - 3322,80
H- E,ps,01-10-2024,H3,-,-,0,01-10-2024 13:01:33.479,October,Liquid Level - 3315,80
H- E,ps,01-10-2024,L1,-,-,0,01-10-2024 13:01:39.245,October,Liquid Level - 258,80
H- E,ps,01-10-2024,L2,-,-,0,01-10-2024 13:01:43.660,October,Liquid Level - 257,80
H- E,ps,01-10-2024,L3,-,-,0,01-10-2024 13:01:48.388,October,Liquid Level - 244,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:02:00.118,October,Home Reached,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:02:00.346,October,Home Status - 11111111,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:02:02.030,October,Home Reached,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:02:02.045,October,,80
H- E,ps,01-10-2024,L1,Heating,1,0,01-10-2024 13:02:14.076,October,1 Picked From L1,80
H- E,ps,01-10-2024,H1,Heating,1,0,01-10-2024 13:02:21.359,October,1 Placed In H1,80
H- E,ps,01-10-2024,L2,Heating,2,0,01-10-2024 13:02:28.086,October,2 Picked From L2,80
H- E,ps,01-10-2024,H2,Heating,2,0,01-10-2024 13:02:34.809,October,2 Placed In H2,80
H- E,ps,01-10-2024,L3,Heating,3,0,01-10-2024 13:02:41.069,October,3 Picked From L3,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:02:47.815,October,Heater Door Closed,80
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:02:48.172,October,Heater Switched On ,80
H- E,ps,01-10-2024,-,-,-,30,01-10-2024 13:02:48.652,October,30 - Temperature set to device,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:02:53.828,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:03:03.876,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:03:08.885,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:03:13.880,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:03:18.891,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:03:23.901,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:03:28.924,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:03:33.935,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:03:38.927,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:03:43.934,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:03:48.942,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:03:53.926,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:03:58.938,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:04:03.936,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:04:08.939,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:04:13.934,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:04:18.938,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:04:23.929,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:04:28.925,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:04:33.923,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:04:38.934,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:04:43.939,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:04:48.928,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:04:53.949,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:04:58.940,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:05:03.947,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:05:08.947,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:05:13.943,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:05:18.944,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:05:23.952,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:05:28.958,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:05:33.950,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:05:38.958,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:05:43.964,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:05:48.993,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:05:53.978,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:05:58.976,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:03.967,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:06:08.985,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:13.981,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:18.961,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:23.975,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:28.977,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:06:33.980,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:38.980,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:43.987,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:48.984,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:53.977,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:06:58.984,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:07:03.989,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:08.998,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:14.017,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:19.011,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:24.013,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:29.003,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:34.017,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:39.017,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:07:44.014,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:49.018,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:54.024,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:07:59.021,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:04.036,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:09.045,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:14.048,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:19.053,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:24.069,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:29.083,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:34.089,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:39.083,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:44.108,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:49.096,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:54.100,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:08:59.109,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:04.107,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:09.107,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:14.101,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:19.109,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:24.098,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:29.098,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:34.098,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:39.105,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:44.104,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:49.092,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:54.099,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:09:59.107,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:04.105,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:09.098,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:14.102,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:19.095,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:24.123,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:29.126,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:34.126,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:39.129,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:44.128,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:49.133,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:54.131,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:10:59.127,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:11:04.138,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:11:09.125,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,33,01-10-2024 13:11:14.127,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:11:19.132,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:11:24.127,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:11:29.156,October,Device temperature ,80
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:16:39.906,October,Device temperature ,80
Home Command,ps,01-10-2024,-,-,-,0,01-10-2024 13:19:12.455,October,Home Reached,0
Home Command,ps,01-10-2024,-,-,-,0,01-10-2024 13:19:14.791,October,Home Reached,0
Home Command,ps,01-10-2024,-,-,-,0,01-10-2024 13:19:14.802,October,,0
Home Command,ps,01-10-2024,U1,-,-,0,01-10-2024 13:19:22.394,October,Liquid Level - 2381,0
Home Command,ps,01-10-2024,U2,-,-,0,01-10-2024 13:19:26.742,October,Liquid Level - 2389,0
Home Command,ps,01-10-2024,U3,-,-,0,01-10-2024 13:19:31.439,October,Liquid Level - 2381,0
Home Command,ps,01-10-2024,U4,-,-,0,01-10-2024 13:19:36.149,October,Liquid Level - 2396,0
Home Command,ps,01-10-2024,U5,-,-,0,01-10-2024 13:19:41.333,October,Liquid Level - 2384,0
Home Command,ps,01-10-2024,U6,-,-,0,01-10-2024 13:19:45.946,October,Liquid Level - 2382,0
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:21:16.220,October,Protorun Started,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:21:37.791,October,Home Reached,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:21:41.189,October,Home Reached,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:21:41.208,October,,81
H- E,ps,01-10-2024,H1,-,-,0,01-10-2024 13:21:55.594,October,Liquid Level - 3318,81
H- E,ps,01-10-2024,H2,-,-,0,01-10-2024 13:22:00.367,October,Liquid Level - 3306,81
H- E,ps,01-10-2024,H3,-,-,0,01-10-2024 13:22:05.029,October,Liquid Level - 3286,81
H- E,ps,01-10-2024,L1,-,-,0,01-10-2024 13:22:10.827,October,Liquid Level - 256,81
H- E,ps,01-10-2024,L2,-,-,0,01-10-2024 13:22:15.240,October,Liquid Level - 260,81
H- E,ps,01-10-2024,L3,-,-,0,01-10-2024 13:22:19.954,October,Liquid Level - 240,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:22:31.661,October,Home Reached,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:22:32.356,October,Home Status - 11111111,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:22:34.031,October,Home Reached,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:22:34.047,October,,81
H- E,ps,01-10-2024,L1,Heating,1,0,01-10-2024 13:22:46.120,October,1 Picked From L1,81
H- E,ps,01-10-2024,H1,Heating,1,0,01-10-2024 13:22:53.391,October,1 Placed In H1,81
H- E,ps,01-10-2024,L2,Heating,2,0,01-10-2024 13:23:00.125,October,2 Picked From L2,81
H- E,ps,01-10-2024,H2,Heating,2,0,01-10-2024 13:23:06.836,October,2 Placed In H2,81
H- E,ps,01-10-2024,L3,Heating,3,0,01-10-2024 13:23:13.064,October,3 Picked From L3,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:23:19.788,October,Heater Door Closed,81
H- E,ps,01-10-2024,-,-,-,0,01-10-2024 13:23:20.142,October,Heater Switched On ,81
H- E,ps,01-10-2024,-,-,-,30,01-10-2024 13:23:20.626,October,30 - Temperature set to device,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:23:25.802,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:23:35.874,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:23:40.888,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:23:45.886,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:23:50.967,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:23:55.895,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:24:00.896,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:05.907,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:10.909,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:24:15.906,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:20.895,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:25.882,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:30.909,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:35.933,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,34,01-10-2024 13:24:40.943,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:45.947,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:51.061,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:24:55.960,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:00.954,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:05.943,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:10.949,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:15.960,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:20.983,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:25.987,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:30.978,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:35.982,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:40.972,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:45.982,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:50.990,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:25:55.984,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:00.977,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:05.976,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:10.990,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:15.997,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:20.992,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:26.001,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:31.000,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:35.992,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:40.989,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:46.000,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:51.009,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:26:56.032,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:01.011,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:06.014,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:11.019,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:16.009,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:21.016,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:26.016,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:31.018,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:36.016,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:41.013,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:46.021,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:51.042,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:27:56.044,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:01.037,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:06.028,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:11.039,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:16.062,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:21.064,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,36,01-10-2024 13:28:26.062,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:31.062,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:36.072,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:41.087,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:46.087,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:51.088,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:28:56.081,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:29:01.106,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:29:06.104,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:29:11.339,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:29:16.114,October,Device temperature ,81
H- E,ps,01-10-2024,-,-,-,35,01-10-2024 13:29:21.110,October,Device temperature ,81
